#	X	Y
	273	1.232552279934341E-6
	274	1.2335340161319939E-6
	275	1.23448824246845E-6
	276	1.235415425617772E-6
	277	1.2363160234340922E-6
	278	1.2371904851500213E-6
	279	1.2380392515501208E-6
	280	1.238862755170776E-6
	281	1.2396614204696023E-6
	282	1.240435663998321E-6
	283	1.2411858945784548E-6
	284	1.2419125134601632E-6
	285	1.2426159144900768E-6
	286	1.2432964842652543E-6
	287	1.2439546022880604E-6
	288	1.244590641112642E-6
	289	1.2452049664979088E-6
	290	1.2457979375444682E-6
	291	1.2463699068362218E-6
	292	1.2469212205784932E-6
	293	1.2474522187276983E-6
	294	1.247963235122046E-6
	295	1.24845459760595E-6
	296	1.248926628159429E-6
	297	1.249379643010213E-6
	298	1.2498139527620578E-6
	299	1.2502298625003479E-6
	300	1.250627671908755E-6
	301	1.2510076753778762E-6
	302	1.2513701621152257E-6
	303	1.2517154162447648E-6
	304	1.252043716914238E-6
	305	1.2523553383908537E-6
	306	1.252650550164229E-6
	307	1.2529296170349694E-6
	308	1.2531927992131143E-6
	309	1.2534403524078544E-6
	310	1.2536725279180087E-6
	311	1.2538895727118218E-6
	312	1.2540917295227527E-6
	313	1.2542792369281885E-6
	314	1.2544523294246877E-6
	315	1.2546112375185652E-6
	316	1.2547561877944684E-6
	317	1.2548874029941442E-6
	318	1.2550051020952064E-6
	319	1.2551095003775431E-6
	320	1.2552008094954162E-6
	321	1.255279237551729E-6
	322	1.2553449891612896E-6
	323	1.2553982655152127E-6
	324	1.2554392644557833E-6
	325	1.255468180530613E-6
	326	1.255485205057692E-6
	327	1.2554905261879471E-6
	328	1.2554843289597781E-6
	329	1.2554667953693674E-6
	330	1.2554381044100368E-6
	331	1.2553984321480877E-6
	332	1.2553479517573326E-6
	333	1.2552868335875085E-6
	334	1.2552152452129572E-6
	335	1.2551333514782166E-6
	336	1.2550413145553745E-6
	337	1.254939293991828E-6
	338	1.2548274467547894E-6
	339	1.2547059272813776E-6
	340	1.2545748875224727E-6
	341	1.2544344769930779E-6
	342	1.2542848428110254E-6
	343	1.2541261297412392E-6
	344	1.253958480241271E-6
	345	1.253782034499085E-6
	346	1.2535969304777001E-6
	347	1.2534033039516732E-6
	348	1.2532012885474854E-6
	349	1.2529910157814894E-6
	350	1.2527726150999706E-6
	351	1.252546213911023E-6
	352	1.2523119376239053E-6
	353	1.2520699096847925E-6
	354	1.2518202516095735E-6
	355	1.2515630830194665E-6
	356	1.251298521672597E-6
	357	1.251026683493948E-6
	358	1.250747682615802E-6
	359	1.250461631401782E-6
	360	1.2501686404785652E-6
	361	1.2498688187681105E-6
	362	1.249562273514601E-6
	363	1.249249110316645E-6
	364	1.2489294331486614E-6
	365	1.2486033444018363E-6
	366	1.2482709448956959E-6
	367	1.247932333917057E-6
	368	1.2475876092373742E-6
	369	1.2472368671448322E-6
	370	1.246880202467412E-6
	371	1.2465177085970152E-6
	372	1.246149477512746E-6
	373	1.2457755998088844E-6
	374	1.245396164711827E-6
	375	1.2450112601083843E-6
	376	1.2446209725671396E-6
	377	1.244225387356338E-6
	378	1.2438245884738926E-6
	379	1.2434186586585778E-6
	380	1.243007679418409E-6
	381	1.2425917310473122E-6
	382	1.242170892645913E-6
	383	1.241745242144929E-6
	384	1.241314856314439E-6
	385	1.2408798107948105E-6
	386	1.2404401801097912E-6
	387	1.2399960376817962E-6
	388	1.2395474558542696E-6
	389	1.2390945059066467E-6
	390	1.2386372580767426E-6
	391	1.2381757815679894E-6
	392	1.2377101445784384E-6
	393	1.2372404143033353E-6
	394	1.2367666569622251E-6
	395	1.2362889378124506E-6
	396	1.235807321157853E-6
	397	1.2353218703727053E-6
	398	1.2348326479120944E-6
	399	1.234339715326286E-6
	400	1.2338431332771234E-6
	401	1.2333429615524205E-6
	402	1.2328392590740117E-6
	403	1.2323320839196259E-6
	404	1.2318214933334842E-6
	405	1.2313075437352453E-6
	406	1.2307902907380023E-6
	407	1.2302697891572283E-6
	408	1.2297460930280144E-6
	409	1.2292192556127412E-6
	410	1.2286893294136006E-6
	411	1.2281563661884528E-6
	412	1.2276204169562742E-6
	413	1.2270815320134746E-6
	414	1.2265397609429775E-6
	415	1.2259951526248723E-6
	416	1.2254477552502108E-6
	417	1.2248976163277295E-6
	418	1.224344782695748E-6
	419	1.2237893005338253E-6
	420	1.2232312153707546E-6
	421	1.2226705720946743E-6
	422	1.222107414965834E-6
	423	1.2215417876225312E-6
	424	1.2209737330900008E-6
	425	1.2204032937953506E-6
	426	1.219830511570841E-6
	427	1.2192554276647808E-6
	428	1.2186780827503371E-6
	429	1.218098516933395E-6
	430	1.2175167697645115E-6
	431	1.2169328802423302E-6
	432	1.2163468868256434E-6
	433	1.2157588274375663E-6
	434	1.215168739478954E-6
	435	1.2145766598302442E-6
	436	1.213982624864875E-6
	437	1.213386670452835E-6
	438	1.2127888319657322E-6
	439	1.2121891442944664E-6
	440	1.211587641845055E-6
	441	1.210984358548852E-6
	442	1.210379327876046E-6
	443	1.2097725828314311E-6
	444	1.2091641559729214E-6
	445	1.2085540794075649E-6
	446	1.207942384804121E-6
	447	1.2073291033998365E-6
	448	1.206714266003021E-6
	449	1.2060979030016931E-6
	450	1.2054800443686217E-6
	451	1.2048607196700543E-6
	452	1.2042399580680207E-6
	453	1.20361778832654E-6
	454	1.2029942388207553E-6
	455	1.202369337538451E-6
	456	1.201743112088727E-6
	457	1.2011155897034083E-6
	458	1.2004867972483196E-6
	459	1.1998567612232867E-6
	460	1.1992255077703754E-6
	461	1.1985930626777952E-6
	462	1.1979594513844257E-6
	463	1.1973246989847495E-6
	464	1.1966888302379327E-6
	465	1.1960518695647618E-6
	466	1.195413841058459E-6
	467	1.1947747684882865E-6
	468	1.1941346753026913E-6
	469	1.193493584634455E-6
	470	1.1928515193051657E-6
	471	1.1922085018299623E-6
	472	1.1915645544208946E-6
	473	1.190919698991884E-6
	474	1.1902739571631688E-6
	475	1.189627350264502E-6
	476	1.1889798993396517E-6
	477	1.1883316251512792E-6
	478	1.1876825481822132E-6
	479	1.187032688640383E-6
	480	1.1863820664680341E-6
	481	1.1857307013345998E-6
	482	1.185078612649386E-6
	483	1.1844258195636316E-6
	484	1.1837723409709958E-6
	485	1.1831181955110283E-6
	486	1.182463401578276E-6
	487	1.181807977318895E-6
	488	1.1811519406374003E-6
	489	1.180495309200839E-6
	490	1.1798381004386553E-6
	491	1.1791803315497383E-6
	492	1.1785220195031259E-6
	493	1.1778631810404987E-6
	494	1.1772038326818724E-6
	495	1.176543990729094E-6
	496	1.1758836712613154E-6
	497	1.1752228901495759E-6
	498	1.1745616630511643E-6
	499	1.1739000054140913E-6
	500	1.1732379324825106E-6
	501	1.1725754592969626E-6
	502	1.171912600696299E-6
	503	1.171249371326546E-6
	504	1.1705857856342098E-6
	505	1.169921857875248E-6
	506	1.169257602117536E-6
	507	1.1685930322385095E-6
	508	1.167928161935626E-6
	509	1.1672630047191291E-6
	510	1.166597573923838E-6
	511	1.1659318827049198E-6
	512	1.1652659440426056E-6
	513	1.1645997707444128E-6
	514	1.163933375450079E-6
	515	1.1632667706271702E-6
	516	1.1625999685804594E-6
	517	1.1619329814490536E-6
	518	1.1612658212108119E-6
	519	1.1605984996852455E-6
	520	1.1599310285343584E-6
	521	1.1592634192623215E-6
	522	1.1585956832237132E-6
	523	1.1579278316190737E-6
	524	1.1572598755009498E-6
	525	1.1565918257735693E-6
	526	1.1559236931967985E-6
	527	1.1552554883867113E-6
	528	1.1545872218177307E-6
	529	1.1539189038231438E-6
	530	1.1532505446000887E-6
	531	1.152582154207441E-6
	532	1.1519137425714508E-6
	533	1.1512453194859604E-6
	534	1.1505768946112925E-6
	535	1.1499084774810537E-6
	536	1.1492400774981769E-6
	537	1.1485717039429178E-6
	538	1.1479033659684093E-6
	539	1.147235072607763E-6
	540	1.1465668327694618E-6
	541	1.145898655244542E-6
	542	1.1452305487068921E-6
	543	1.1445625217092951E-6
	544	1.1438945826954363E-6
	545	1.143226739989576E-6
	546	1.1425590018073102E-6
	547	1.1418913762538093E-6
	548	1.1412238713199413E-6
	549	1.1405564948951204E-6
	550	1.1398892547588222E-6
	551	1.1392221585834034E-6
	552	1.1385552139418808E-6
	553	1.137888428299989E-6
	554	1.1372218090260477E-6
	555	1.136555363385268E-6
	556	1.1358890985459886E-6
	557	1.1352230215775055E-6
	558	1.1345571394529193E-6
	559	1.1338914590523059E-6
	560	1.1332259871595725E-6
	561	1.13256073046693E-6
	562	1.131895695573998E-6
	563	1.1312308889923869E-6
	564	1.1305663171398141E-6
	565	1.1299019863518424E-6
	566	1.1292379028723107E-6
	567	1.1285740728592434E-6
	568	1.1279105023901629E-6
	569	1.1272471974523859E-6
	570	1.1265841639558443E-6
	571	1.1259214077261731E-6
	572	1.125258934507313E-6
	573	1.1245967499665783E-6
	574	1.1239348596893178E-6
	575	1.1232732691848237E-6
	576	1.1226119838848674E-6
	577	1.1219510091466545E-6
	578	1.1212903502502767E-6
	579	1.1206300124025337E-6
	580	1.1199700007385864E-6
	581	1.1193103203198157E-6
	582	1.1186509761371025E-6
	583	1.1179919731102309E-6
	584	1.1173333160904094E-6
	585	1.1166750098591863E-6
	586	1.1160170591310522E-6
	587	1.1153594685523285E-6
	588	1.1147022427038776E-6
	589	1.1140453861012661E-6
	590	1.1133889031957945E-6
	591	1.1127327983743616E-6
	592	1.1120770759616059E-6
	593	1.111421740217195E-6
	594	1.110766795343551E-6
	595	1.1101122454798865E-6
	596	1.1094580947052684E-6
	597	1.108804347040135E-6
	598	1.1081510064468389E-6
	599	1.1074980768294564E-6
	600	1.1068455620342219E-6
	601	1.1061934658517772E-6
	602	1.1055417920169278E-6
	603	1.1048905442101063E-6
	604	1.1042397260552857E-6
	605	1.1035893411255355E-6
	606	1.102939392938414E-6
	607	1.1022898849602242E-6
	608	1.1016408206045495E-6
	609	1.1009922032363738E-6
	610	1.1003440361666609E-6
	611	1.0996963226589135E-6
	612	1.0990490659259751E-6
	613	1.0984022691320897E-6
	614	1.0977559353955854E-6
	615	1.0971100677843206E-6
	616	1.0964646693185302E-6
	617	1.0958197429760568E-6
	618	1.0951752916853847E-6
	619	1.0945313183314404E-6
	620	1.0938878257527734E-6
	621	1.0932448167465171E-6
	622	1.0926022940626148E-6
	623	1.0919602604107586E-6
	624	1.0913187184560802E-6
	625	1.0906776708221049E-6
	626	1.090037120092378E-6
	627	1.089397068807131E-6
	628	1.0887575194648536E-6
	629	1.0881184745286905E-6
	630	1.0874799364180118E-6
	631	1.0868419075131834E-6
	632	1.0862043901582773E-6
	633	1.085567386657657E-6
	634	1.0849308992769255E-6
	635	1.0842949302458259E-6
	636	1.0836594817570757E-6
	637	1.083024555966096E-6
	638	1.0823901549939386E-6
	639	1.0817562809227596E-6
	640	1.0811229358034086E-6
	641	1.0804901216506044E-6
	642	1.0798578404433142E-6
	643	1.0792260941279788E-6
	644	1.0785948846180797E-6
	645	1.0779642137918617E-6
	646	1.0773340834977266E-6
	647	1.0767044955492197E-6
	648	1.076075451729013E-6
	649	1.0754469537888522E-6
	650	1.0748190034479295E-6
	651	1.074191602395459E-6
	652	1.0735647522901886E-6
	653	1.0729384547609154E-6
	654	1.072312711405916E-6
	655	1.0716875237953046E-6
	656	1.0710628934694618E-6
	657	1.0704388219395485E-6
	658	1.0698153106894308E-6
	659	1.0691923611751651E-6
	660	1.0685699748232364E-6
	661	1.0679481530361955E-6
	662	1.0673268971855853E-6
	663	1.0667062086195842E-6
	664	1.0660860886576662E-6
	665	1.0654665385947753E-6
	666	1.0648475596999971E-6
	667	1.0642291532157868E-6
	668	1.0636113203604217E-6
	669	1.0629940623273915E-6
	670	1.0623773802862657E-6
	671	1.0617612753803898E-6
	672	1.0611457487315335E-6
	673	1.060530801434741E-6
	674	1.0599164345654867E-6
	675	1.059302649172953E-6
	676	1.0586894462853973E-6
	677	1.0580768269078072E-6
	678	1.0574647920228358E-6
	679	1.0568533425908152E-6
	680	1.0562424795512607E-6
	681	1.0556322038214345E-6
	682	1.0550225162981344E-6
	683	1.0544134178552003E-6
	684	1.0538049093483795E-6
	685	1.0531969916112606E-6
	686	1.052589665457253E-6
	687	1.051982931680155E-6
	688	1.0513767910553748E-6
	689	1.0507712443346844E-6
	690	1.0501662922554226E-6
	691	1.0495619355328919E-6
	692	1.0489581748630822E-6
	693	1.0483550109273334E-6
	694	1.0477524443827532E-6
	695	1.0471504758738186E-6
	696	1.0465491060235391E-6
	697	1.0459483354381059E-6
	698	1.045348164705956E-6
	699	1.04474859440028E-6
	700	1.0441496250730318E-6
	701	1.0435512572640356E-6
	702	1.0429534914919059E-6
	703	1.0423563282613253E-6
	704	1.0417597680615807E-6
	705	1.0411638113631345E-6
	706	1.0405684586223816E-6
	707	1.0399737102793184E-6
	708	1.0393795667584777E-6
	709	1.0387860284694712E-6
	710	1.038193095805539E-6
	711	1.037600769146965E-6
	712	1.0370090488573093E-6
	713	1.036417935286295E-6
	714	1.0358274287688318E-6
	715	1.0352375296266027E-6
	716	1.034648238166315E-6
	717	1.0340595546803373E-6
	718	1.0334714794482447E-6
	719	1.0328840127355311E-6
	720	1.032297154794328E-6
	721	1.0317109058633763E-6
	722	1.0311252661677296E-6
	723	1.030540235920962E-6
	724	1.0299558153230683E-6
	725	1.0293720045613308E-6
	726	1.0287888038096148E-6
	727	1.0282062132318924E-6
	728	1.0276242329777834E-6
	729	1.0270428631855102E-6
	730	1.0264621039809079E-6
	731	1.025881955479715E-6
	732	1.0253024177851478E-6
	733	1.0247234909871135E-6
	734	1.0241451751670088E-6
	735	1.023567470394724E-6
	736	1.0229903767266916E-6
	737	1.0224138942107252E-6
	738	1.0218380228829016E-6
	739	1.0212627627692415E-6
	740	1.0206881138854796E-6
	741	1.0201140762357085E-6
	742	1.0195406498140195E-6
	743	1.0189678346060333E-6
	744	1.0183956305845907E-6
	745	1.0178240377156476E-6
	746	1.0172530559535457E-6
	747	1.0166826852436004E-6
	748	1.0161129255208275E-6
	749	1.0155437767124227E-6
	750	1.0149752387338318E-6
	751	1.014407311494673E-6
	752	1.0138399948927333E-6
	753	1.0132732888171121E-6
	754	1.0127071931497942E-6
	755	1.0121417077625183E-6
	756	1.0115768325193528E-6
	757	1.0110125672749466E-6
	758	1.0104489118767254E-6
	759	1.0098858661623436E-6
	760	1.0093234299616627E-6
	761	1.0087616030983237E-6
	762	1.0082003853851797E-6
	763	1.0076397766293376E-6
	764	1.0070797766297863E-6
	765	1.0065203851756756E-6
	766	1.0059616020520083E-6
	767	1.005403427034002E-6
	768	1.00484585988938E-6
	769	1.0042889003800245E-6
	770	1.0037325482596725E-6
	771	1.003176803274878E-6
	772	1.0026216651660291E-6
	773	1.0020671336648533E-6
	774	1.0015132084984028E-6
	775	1.0009598893855439E-6
	776	1.0004071760391121E-6
	777	9.998550681650177E-7
	778	9.993035654622183E-7
	779	9.987526676246165E-7
	780	9.98202374338485E-7
	781	9.9765268528416E-7
	782	9.97103600136422E-7
	783	9.965551185643179E-7
	784	9.960072402288313E-7
	785	9.954599647865413E-7
	786	9.949132918880501E-7
	787	9.94367221179054E-7
	788	9.938217522981343E-7
	789	9.932768848778953E-7
	790	9.927326185470115E-7
	791	9.921889529280992E-7
	792	9.916458876374864E-7
	793	9.911034222875436E-7
	794	9.9056155648457E-7
	795	9.90020289829945E-7
	796	9.894796219201693E-7
	797	9.889395523449536E-7
	798	9.88400080691881E-7
	799	9.87861206543168E-7
	800	9.873229294723838E-7
	801	9.86785249053478E-7
	802	9.862481648530136E-7
	803	9.857116764327425E-7
	804	9.851757833503644E-7
	805	9.846404851598657E-7
	806	9.841057814095948E-7
	807	9.835716716439158E-7
	808	9.8303815540249E-7
	809	9.825052322219157E-7
	810	9.819729016325574E-7
	811	9.814411631641965E-7
	812	9.80910016337087E-7
	813	9.80379460673245E-7
	814	9.798494956859315E-7
	815	9.79320120887933E-7
	816	9.787913357858427E-7
	817	9.782631398844513E-7
	818	9.77735532682776E-7
	819	9.772085136772456E-7
	820	9.76682082360589E-7
	821	9.761562382216998E-7
	822	9.75630980746639E-7
	823	9.751063094176187E-7
	824	9.745822237119045E-7
	825	9.740587231055013E-7
	826	9.735358070703216E-7
	827	9.730134750749706E-7
	828	9.724917265838796E-7
	829	9.719705610602736E-7
	830	9.714499779623633E-7
	831	9.709299767465568E-7
	832	9.704105568657928E-7
	833	9.698917177689036E-7
	834	9.69373458904071E-7
	835	9.688557797138387E-7
	836	9.683386796412792E-7
	837	9.678221581226211E-7
	838	9.673062145947975E-7
	839	9.667908484895237E-7
	840	9.662760592377156E-7
	841	9.65761846266115E-7
	842	9.652482090000402E-7
	843	9.647351468618963E-7
	844	9.642226592706865E-7
	845	9.637107456441534E-7
	846	9.631994053973972E-7
	847	9.626886379418315E-7
	848	9.621784426882331E-7
	849	9.616688190440856E-7
	850	9.6115976641507E-7
	851	9.606512842037231E-7
	852	9.601433718113214E-7
	853	9.596360286375421E-7
	854	9.591292540778884E-7
	855	9.586230475273075E-7
	856	9.581174083776706E-7
	857	9.576123360207538E-7
	858	9.571078298434814E-7
	859	9.566038892333198E-7
	860	9.561005135749165E-7
	861	9.55597702250561E-7
	862	9.550954546408755E-7
	863	9.545937701250324E-7
	864	9.540926480800898E-7
	865	9.535920878818861E-7
	866	9.530920889037523E-7
	867	9.525926505183285E-7
	868	9.520937720953408E-7
	869	9.515954530035396E-7
	870	9.510976926102252E-7
	871	9.506004902807056E-7
	872	9.501038453792724E-7
	873	9.496077572683471E-7
	874	9.491122253088059E-7
	875	9.486172488606308E-7
	876	9.481228272812422E-7
	877	9.476289599277354E-7
	878	9.471356461560266E-7
	879	9.466428853183861E-7
	880	9.461506767702424E-7
	881	9.456590198607623E-7
	882	9.451679139408476E-7
	883	9.44677358359584E-7
	884	9.441873524646341E-7
	885	9.436978956024001E-7
	886	9.432089871185391E-7
	887	9.427206263573526E-7
	888	9.422328126615565E-7
	889	9.417455453735146E-7
	890	9.412588238348721E-7
	891	9.407726473845775E-7
	892	9.402870153621211E-7
	893	9.398019271048794E-7
	894	9.393173819516245E-7
	895	9.388333792376998E-7
	896	9.383499182975813E-7
	897	9.378669984657181E-7
	898	9.37384619076166E-7
	899	9.369027794615172E-7
	900	9.364214789531444E-7
	901	9.35940716882935E-7
	902	9.354604925796187E-7
	903	9.349808053744869E-7
	904	9.345016545947649E-7
	905	9.340230395693723E-7
	906	9.335449596252498E-7
	907	9.330674140891623E-7
	908	9.325904022872914E-7
	909	9.321139235441388E-7
	910	9.316379771856422E-7
	911	9.311625625358559E-7
	912	9.306876789172755E-7
	913	9.302133256538603E-7
	914	9.297395020674688E-7
	915	9.292662074807323E-7
	916	9.287934412153197E-7
	917	9.283212025908263E-7
	918	9.278494909290566E-7
	919	9.273783055497144E-7
	920	9.269076457724899E-7
	921	9.264375109166667E-7
	922	9.259679003010407E-7
	923	9.254988132438384E-7
	924	9.250302490635304E-7
	925	9.24562207077259E-7
	926	9.240946866034811E-7
	927	9.236276869581058E-7
	928	9.231612074589262E-7
	929	9.226952474219595E-7
	930	9.222298061639281E-7
	931	9.217648830000771E-7
	932	9.213004772470472E-7
	933	9.208365882202869E-7
	934	9.203732152345668E-7
	935	9.199103576054706E-7
	936	9.194480146482707E-7
	937	9.189861856774665E-7
	938	9.185248700081133E-7
	939	9.180640669541009E-7
	940	9.176037758301323E-7
	941	9.171439959510728E-7
	942	9.166847266306227E-7
	943	9.162259671832815E-7
	944	9.157677169233862E-7
	945	9.153099751643386E-7
	946	9.148527412207197E-7
	947	9.143960144062838E-7
	948	9.139397940348935E-7
	949	9.134840794211162E-7
	950	9.130288698784621E-7
	951	9.125741647212683E-7
	952	9.121199632639395E-7
